latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.7065,18.6387,323.6,1.1,1.1,2022-03-24,0949,Terra,MODIS,82,6.03,294,22.5,D,0
42.9548,18.5364,316.1,1.1,1.1,2022-03-24,0949,Terra,MODIS,76,6.03,294.1,14.4,D,0
42.7811,19.3886,306.9,1.2,1.1,2022-03-24,0949,Terra,MODIS,57,6.03,294.6,7.6,D,0
42.8447,18.9727,306.8,1.2,1.1,2022-03-24,0949,Terra,MODIS,51,6.03,294.3,5.8,D,0
42.7715,19.3853,308.7,1.2,1.1,2022-03-24,0949,Terra,MODIS,67,6.03,294.8,9.1,D,0
42.764,19.4273,313.8,1.2,1.1,2022-03-24,0949,Terra,MODIS,74,6.03,291,15.4,D,0
42.7455,19.3602,307.1,1.2,1.1,2022-03-24,0949,Terra,MODIS,59,6.03,290.9,8.7,D,0
42.7427,19.3756,303.8,1.2,1.1,2022-03-24,0949,Terra,MODIS,53,6.03,289.8,5.2,D,0
42.8317,18.7636,322.3,1.1,1.1,2022-03-24,0949,Terra,MODIS,80,6.03,298.1,19.8,D,0
42.7985,18.8395,305.5,1.2,1.1,2022-03-24,0949,Terra,MODIS,53,6.03,292,5.2,D,0
42.7956,18.8328,306.9,1.2,1.1,2022-03-24,0949,Terra,MODIS,64,6.03,292.9,6.3,D,0
42.8077,18.5921,316.4,1.1,1.1,2022-03-24,0949,Terra,MODIS,77,6.03,293.9,13.3,D,0
42.7181,18.6281,312.9,1.1,1.1,2022-03-24,0949,Terra,MODIS,66,6.03,291.5,10.2,D,0
42.5107,18.9937,307.9,1.2,1.1,2022-03-24,0949,Terra,MODIS,66,6.03,293.4,7.3,D,0
42.5337,18.7524,306.3,1.2,1.1,2022-03-24,0949,Terra,MODIS,60,6.03,289.3,7.9,D,0
42.5313,18.7439,300.6,1.2,1.1,2022-03-24,0949,Terra,MODIS,31,6.03,288.8,4.2,D,0
42.5288,18.7589,300.3,1.2,1.1,2022-03-24,0949,Terra,MODIS,23,6.03,288.9,4.1,D,0
42.536,18.66,311.8,1.1,1.1,2022-03-24,0949,Terra,MODIS,71,6.03,292.3,11.6,D,0
42.5335,18.6743,304.6,1.2,1.1,2022-03-24,0949,Terra,MODIS,45,6.03,293.1,5.6,D,0
42.2973,19.1416,305.4,1.2,1.1,2022-03-24,0949,Terra,MODIS,32,6.03,292.7,6.5,D,0
42.2191,19.0009,313,1.2,1.1,2022-03-24,0949,Terra,MODIS,73,6.03,294.3,13,D,0
42.2144,18.9958,308.8,1.2,1.1,2022-03-24,1137,Aqua,MODIS,57,6.03,296.2,8.3,D,0
42.2239,18.9932,307.8,1.2,1.1,2022-03-24,1137,Aqua,MODIS,46,6.03,294,7.1,D,0
42.8493,18.7573,313.7,1.2,1.1,2022-03-24,1138,Aqua,MODIS,45,6.03,293.9,11.1,D,0
42.5078,18.9946,318.7,1.2,1.1,2022-03-24,1138,Aqua,MODIS,79,6.03,295.8,16.4,D,0
42.5942,19.3784,317.5,1.1,1.1,2022-03-24,1138,Aqua,MODIS,77,6.03,295.3,14.5,D,0
42.5994,19.2377,311.6,1.1,1.1,2022-03-24,1138,Aqua,MODIS,67,6.03,297.6,9.5,D,0
42.6018,19.1947,308,1.1,1.1,2022-03-24,1138,Aqua,MODIS,33,6.03,293.8,7.6,D,0
42.5253,18.7539,303.6,1.2,1.1,2022-03-24,1138,Aqua,MODIS,48,6.03,290.7,5.3,D,0
42.5293,18.6628,308.4,1.2,1.1,2022-03-24,1138,Aqua,MODIS,21,6.03,293.2,7.3,D,0
42.5389,18.6598,311.9,1.2,1.1,2022-03-24,1138,Aqua,MODIS,45,6.03,295.3,10.9,D,0
42.5401,18.6544,304.4,1.2,1.1,2022-03-24,1138,Aqua,MODIS,49,6.03,294,6.5,D,0
42.7343,19.3708,315,1.1,1.1,2022-03-24,1138,Aqua,MODIS,71,6.03,294.6,11.6,D,0
42.7551,19.4364,308.1,1.1,1.1,2022-03-24,1138,Aqua,MODIS,63,6.03,292.8,6.3,D,0
42.7527,19.4221,311.2,1.1,1.1,2022-03-24,1138,Aqua,MODIS,67,6.03,296.1,8.3,D,0
42.7458,19.381,312.9,1.1,1.1,2022-03-24,1138,Aqua,MODIS,37,6.03,294.7,8.9,D,0
42.7827,19.3905,310,1.1,1.1,2022-03-24,1138,Aqua,MODIS,46,6.03,297.2,7.1,D,0
42.7806,19.3783,310.2,1.1,1.1,2022-03-24,1138,Aqua,MODIS,48,6.03,296.7,7.6,D,0
42.669,18.6808,307.8,1.2,1.1,2022-03-24,1138,Aqua,MODIS,66,6.03,294.4,7.1,D,0
42.702,18.6404,319.1,1.2,1.1,2022-03-24,1138,Aqua,MODIS,67,6.03,293.7,15.9,D,0
42.7878,18.8281,310.2,1.2,1.1,2022-03-24,1138,Aqua,MODIS,63,6.03,296.3,7.7,D,0
42.7972,18.8252,309.3,1.2,1.1,2022-03-24,1138,Aqua,MODIS,57,6.03,295.9,7.1,D,0
42.8422,18.9693,314.6,1.1,1.1,2022-03-24,1138,Aqua,MODIS,74,6.03,298,10.1,D,0
42.9867,19.7088,310.6,1.1,1,2022-03-24,1138,Aqua,MODIS,64,6.03,298,8.5,D,0
42.8252,18.757,322.2,1.2,1.1,2022-03-24,1138,Aqua,MODIS,48,6.03,299.2,17.3,D,0
42.7957,18.5885,312.2,1.2,1.1,2022-03-24,1138,Aqua,MODIS,61,6.03,298.7,8.5,D,0
43.0044,19.7581,306,1.1,1,2022-03-24,1138,Aqua,MODIS,52,6.03,294.5,4.8,D,0
42.8346,18.7541,324.4,1.2,1.1,2022-03-24,1138,Aqua,MODIS,31,6.03,298.8,19.7,D,0
42.8052,18.5854,313.3,1.2,1.1,2022-03-24,1138,Aqua,MODIS,67,6.03,297.5,9.8,D,0
42.8468,18.7434,313.9,1.2,1.1,2022-03-24,1138,Aqua,MODIS,40,6.03,296.7,10.5,D,0
43.0489,19.7508,307.8,1.1,1,2022-03-24,1138,Aqua,MODIS,64,6.03,294.2,5.5,D,0
42.9538,18.54,309.2,1.2,1.1,2022-03-24,1138,Aqua,MODIS,65,6.03,296.9,7.3,D,0
42.9515,18.5268,314.8,1.2,1.1,2022-03-24,1138,Aqua,MODIS,75,6.03,294.5,12.4,D,0
42.6559,18.6112,305.7,3,1.6,2022-03-25,0854,Terra,MODIS,57,6.03,292.3,28.7,D,0
42.7147,18.6259,305.5,3,1.6,2022-03-25,0854,Terra,MODIS,62,6.03,293,21.9,D,0
42.7149,18.619,305.2,3,1.6,2022-03-25,0854,Terra,MODIS,60,6.03,292.8,21,D,0
42.6748,19.0223,308,1.9,1.4,2022-03-25,1220,Aqua,MODIS,50,6.03,295.5,11,D,0
42.6662,18.6056,310.8,1.8,1.3,2022-03-25,1220,Aqua,MODIS,53,6.03,295.1,15.4,D,0
42.7035,18.6205,347.1,1.8,1.3,2022-03-25,1220,Aqua,MODIS,95,6.03,296.3,123.6,D,0
42.7016,18.5978,317.2,1.8,1.3,2022-03-25,1220,Aqua,MODIS,53,6.03,295.8,23.1,D,0
42.7153,18.6185,322.1,1.8,1.3,2022-03-25,1220,Aqua,MODIS,81,6.03,295.7,35.8,D,0
42.7084,18.6142,322.2,1.8,1.3,2022-03-25,1220,Aqua,MODIS,64,6.03,296.1,34,D,0
42.7799,18.6058,316.4,1.8,1.3,2022-03-25,1220,Aqua,MODIS,75,6.03,297.6,22,D,0
42.6627,19.0259,309,1.9,1.4,2022-03-25,1220,Aqua,MODIS,60,6.03,295.5,13,D,0
42.6543,18.6063,313.5,1.8,1.3,2022-03-25,1220,Aqua,MODIS,64,6.03,295.6,22.5,D,0
42.778,18.5835,346.9,1.8,1.3,2022-03-25,1220,Aqua,MODIS,95,6.03,299.5,122.2,D,0
42.7898,18.5814,342.3,1.8,1.3,2022-03-25,1220,Aqua,MODIS,93,6.03,301.4,101,D,0
42.8062,18.4914,317.6,1.8,1.3,2022-03-25,1220,Aqua,MODIS,40,6.03,299.3,21.4,D,0
42.7966,18.5731,322.4,1.8,1.3,2022-03-25,1220,Aqua,MODIS,81,6.03,300.6,34.8,D,0
42.8017,18.4858,326.7,1.8,1.3,2022-03-25,1220,Aqua,MODIS,73,6.03,300,44.6,D,0
42.8134,18.4837,321.6,1.8,1.3,2022-03-25,1220,Aqua,MODIS,61,6.03,299.1,33.3,D,0
42.8646,18.9795,328.9,1.9,1.4,2022-03-25,1220,Aqua,MODIS,85,6.03,300.4,61.3,D,0
42.9638,18.4957,314.1,1.8,1.3,2022-03-25,1221,Aqua,MODIS,73,6.03,297.9,18.7,D,0
43.0559,19.704,308.8,1,1,2022-03-26,0936,Terra,MODIS,68,6.03,292.1,6.8,D,0
42.591,19.472,308.4,1,1,2022-03-26,0937,Terra,MODIS,64,6.03,288.3,8,D,0
42.9038,18.8739,315.9,1,1,2022-03-26,0937,Terra,MODIS,76,6.03,291.4,11.3,D,0
42.902,18.886,308.3,1,1,2022-03-26,0937,Terra,MODIS,53,6.03,294.4,5.1,D,0
42.8686,18.9837,315.3,1,1,2022-03-26,0937,Terra,MODIS,26,6.03,299.6,11.2,D,0
42.8668,18.9956,320.3,1,1,2022-03-26,0937,Terra,MODIS,61,6.03,299,15.6,D,0
42.7658,19.4204,317.5,1,1,2022-03-26,0937,Terra,MODIS,77,6.03,293,13.4,D,0
42.764,19.4323,322.7,1,1,2022-03-26,0937,Terra,MODIS,81,6.03,291.4,19,D,0
42.8211,18.4895,328.8,1,1,2022-03-26,0937,Terra,MODIS,86,6.03,293.1,23.6,D,0
42.8033,18.4848,322.2,1,1,2022-03-26,0937,Terra,MODIS,71,6.03,296.6,16.8,D,0
42.8016,18.4969,326.6,1,1,2022-03-26,0937,Terra,MODIS,85,6.03,297.5,21.7,D,0
42.7894,18.5811,311.7,1,1,2022-03-26,0937,Terra,MODIS,61,6.03,297.1,6.3,D,0
42.7805,18.5788,332,1,1,2022-03-26,0937,Terra,MODIS,88,6.03,296.6,27.3,D,0
42.7788,18.5908,312.9,1,1,2022-03-26,0937,Terra,MODIS,19,6.03,297.5,6.9,D,0
42.7735,18.6268,312.2,1,1,2022-03-26,0937,Terra,MODIS,61,6.03,298.2,6.8,D,0
42.7278,18.6213,313.3,1,1,2022-03-26,0937,Terra,MODIS,45,6.03,295.5,8.1,D,0
42.7206,18.6069,309,1,1,2022-03-26,0937,Terra,MODIS,38,6.03,291.6,5,D,0
42.717,18.5686,307.2,1,1,2022-03-26,0937,Terra,MODIS,65,6.03,293.3,5.2,D,0
42.6048,19.1998,308.1,1,1,2022-03-26,0937,Terra,MODIS,58,6.03,291.7,7.1,D,0
42.2287,18.9913,308.4,1,1,2022-03-26,0937,Terra,MODIS,62,6.03,294.7,5.8,D,0
42.2198,18.989,306.7,1,1,2022-03-26,0937,Terra,MODIS,57,6.03,293.7,4.9,D,0
43.0576,19.7017,317,1.4,1.2,2022-03-26,1125,Aqua,MODIS,77,6.03,295,21.6,D,0
42.8107,18.4845,315.2,1.7,1.3,2022-03-26,1125,Aqua,MODIS,57,6.03,295.4,20.4,D,0
42.572,18.6418,304.3,1.7,1.3,2022-03-26,1125,Aqua,MODIS,50,6.03,290.9,12.8,D,0
42.7528,19.3608,306.9,1.5,1.2,2022-03-26,1125,Aqua,MODIS,48,6.03,294.6,9.8,D,0
42.935,19.923,310.9,1.4,1.2,2022-03-26,1125,Aqua,MODIS,70,6.03,294.4,13.3,D,0
42.7217,18.6197,325.2,1.7,1.3,2022-03-26,1125,Aqua,MODIS,84,6.03,294.1,40.5,D,0
42.7195,18.616,328.6,1.7,1.3,2022-03-26,1125,Aqua,MODIS,86,6.03,293.9,50.4,D,0
42.7153,18.5961,314.1,1.7,1.3,2022-03-26,1125,Aqua,MODIS,74,6.03,294.7,19.4,D,0
42.9162,19.5213,308.9,1.5,1.2,2022-03-26,1125,Aqua,MODIS,66,6.03,291.8,18.1,D,0
42.7672,18.6167,328.5,1.7,1.3,2022-03-26,1125,Aqua,MODIS,86,6.03,296.4,48.2,D,0
42.7783,18.6127,314.5,1.7,1.3,2022-03-26,1125,Aqua,MODIS,68,6.03,296.6,19,D,0
42.8634,18.9728,310.6,1.6,1.2,2022-03-26,1125,Aqua,MODIS,39,6.03,298.3,12.5,D,0
42.7812,18.5691,311.5,1.7,1.3,2022-03-26,1125,Aqua,MODIS,45,6.03,297.1,14.5,D,0
42.7996,18.4887,337.3,1.7,1.3,2022-03-26,1125,Aqua,MODIS,79,6.03,297.8,75,D,0
42.7743,19.4177,306,1.1,1,2022-03-26,2043,Terra,MODIS,66,6.03,278.9,12.3,N,0
42.6735,18.6065,306.2,1,1,2022-03-26,2043,Terra,MODIS,67,6.03,277.4,12.6,N,0
42.7701,18.5735,306.2,2.8,1.6,2022-03-27,1019,Terra,MODIS,55,6.03,294.1,19.2,D,0
42.5832,19.0048,300.1,3,1.6,2022-03-27,1019,Terra,MODIS,22,6.03,289.5,11.5,D,0
43.0093,19.4707,314.4,1.4,1.2,2022-03-27,1208,Aqua,MODIS,63,6.03,293.6,15,D,0
42.5749,19.4083,308.3,1.4,1.2,2022-03-27,1208,Aqua,MODIS,51,6.03,295.3,8,D,0
42.5916,19.4696,315.8,1.4,1.2,2022-03-27,1208,Aqua,MODIS,73,6.03,293.6,18.3,D,0
42.572,18.98,311.6,1.3,1.1,2022-03-27,1208,Aqua,MODIS,59,6.03,293.4,9.9,D,0
42.5822,18.9787,318.8,1.3,1.1,2022-03-27,1208,Aqua,MODIS,76,6.03,294.2,19.1,D,0
42.6731,18.6021,315.6,1.3,1.1,2022-03-27,1208,Aqua,MODIS,42,6.03,289.6,18.2,D,0
42.7696,19.428,315.4,1.4,1.2,2022-03-27,1208,Aqua,MODIS,73,6.03,297.8,14.1,D,0
42.7724,18.5749,315.9,1.3,1.1,2022-03-27,1208,Aqua,MODIS,66,6.03,299.2,12.3,D,0
42.8592,19.0014,323.8,1.3,1.1,2022-03-27,1208,Aqua,MODIS,78,6.03,303.7,24.5,D,0
42.8242,18.4975,314.6,1.2,1.1,2022-03-27,1208,Aqua,MODIS,72,6.03,298.3,9.8,D,0
42.8226,18.4825,323.2,1.2,1.1,2022-03-27,1208,Aqua,MODIS,70,6.03,297.8,20.9,D,0
42.8951,18.8761,313.4,1.3,1.1,2022-03-27,1208,Aqua,MODIS,63,6.03,296.4,10.2,D,0
43.0618,19.7188,319.4,1.4,1.2,2022-03-27,1208,Aqua,MODIS,77,6.03,296.4,22.8,D,0
43.0601,19.7014,315.7,1.4,1.2,2022-03-27,1208,Aqua,MODIS,73,6.03,297.4,17.1,D,0
42.9381,18.5113,312.6,1.3,1.1,2022-03-27,1208,Aqua,MODIS,68,6.03,298.5,8,D,0
43.0876,19.8742,310.1,1.5,1.2,2022-03-27,1208,Aqua,MODIS,62,6.03,296.4,10.3,D,0
42.9564,18.493,311.5,1.3,1.1,2022-03-27,1208,Aqua,MODIS,45,6.03,298.2,6.4,D,0
43.0128,18.5528,315.5,1.3,1.1,2022-03-27,1208,Aqua,MODIS,21,6.03,295,15.2,D,0
43.0677,18.8795,321.4,1.3,1.1,2022-03-27,1208,Aqua,MODIS,80,6.03,299.2,21.3,D,0
43.3904,19.1466,307,1.4,1.2,2022-03-27,1208,Aqua,MODIS,37,6.03,296,8.3,D,0
43.4494,19.0444,306.9,1.3,1.1,2022-03-27,1208,Aqua,MODIS,54,6.03,296.2,7.2,D,0
42.9357,19.9068,305.3,2.2,1.4,2022-03-29,1007,Terra,MODIS,61,6.03,290.1,16.2,D,0
42.9316,19.9275,304.2,2.2,1.4,2022-03-29,1007,Terra,MODIS,45,6.03,291.3,12.7,D,0
42.2401,18.9663,301,2,1.4,2022-03-29,1007,Terra,MODIS,43,6.03,287.8,10.4,D,0
42.2354,18.9682,316,1,1,2022-03-29,1155,Aqua,MODIS,68,6.03,294.8,11.4,D,0
42.4878,18.9242,305.5,1,1,2022-03-29,1156,Aqua,MODIS,48,6.03,291,4.7,D,0
42.6203,19.5076,312.8,1.1,1,2022-03-29,1156,Aqua,MODIS,60,6.03,290.1,12,D,0
42.6188,19.4953,311.7,1.1,1,2022-03-29,1156,Aqua,MODIS,61,6.03,292.1,10.5,D,0
42.8786,19.7451,309.3,1.1,1,2022-03-29,1156,Aqua,MODIS,46,6.03,291.1,10.3,D,0
42.9367,19.9068,312.4,1.1,1,2022-03-29,1156,Aqua,MODIS,68,6.03,292.8,9,D,0
43.078,19.7949,309,1.1,1,2022-03-29,1156,Aqua,MODIS,63,6.03,295.1,5.2,D,0
42.9791,19.7143,308.9,1.1,1,2022-04-13,0924,Terra,MODIS,38,6.03,295.6,4.9,D,0
42.3575,19.2674,309,1.1,1,2022-04-13,0924,Terra,MODIS,65,6.03,294.5,5.2,D,0
43.0285,19.6527,312,1.2,1.1,2022-04-15,2018,Terra,MODIS,84,6.03,281.6,18.1,N,0
42.6581,18.8821,302.6,1.1,1,2022-04-18,0942,Terra,MODIS,53,6.03,289.1,4.3,D,0
42.9879,18.6832,304.2,1,1,2022-04-18,0942,Terra,MODIS,49,6.03,287.2,6.1,D,0
42.6561,18.8946,315.3,1.1,1,2022-04-18,0942,Terra,MODIS,76,6.03,289.4,13.8,D,0
42.6468,18.886,312.3,1.4,1.2,2022-04-18,1129,Aqua,MODIS,72,6.03,289.8,17.5,D,0
42.8667,18.9941,304.7,1.4,1.2,2022-04-18,1129,Aqua,MODIS,60,6.03,288.6,9.1,D,0
42.6572,19.7605,314.1,1.2,1.1,2022-05-11,1133,Aqua,MODIS,69,6.03,292.5,15.1,D,0
42.4784,19.1391,317.5,1.2,1.1,2022-06-03,1135,Aqua,MODIS,68,6.03,304.6,8.4,D,0
42.4463,18.4903,334,1.1,1.1,2022-07-03,1142,Aqua,MODIS,0,6.03,307.3,30.7,D,0
42.5093,19.4689,301.2,1.2,1.1,2022-07-07,2046,Terra,MODIS,38,6.03,286.7,7.8,N,0
42.911,18.9619,324.4,1,1,2022-07-16,0933,Terra,MODIS,65,6.03,303.8,13.4,D,0
42.9199,18.9643,331.4,1,1,2022-07-16,0933,Terra,MODIS,74,6.03,302.9,22.5,D,0
42.4908,19.3269,307.8,1.1,1,2022-07-16,2039,Terra,MODIS,72,6.03,295.8,6.3,N,0
42.9154,18.969,315.4,1.1,1,2022-07-16,2039,Terra,MODIS,91,6.03,291.9,15.7,N,0
42.9139,18.9567,307.4,1.1,1,2022-07-16,2039,Terra,MODIS,71,6.03,291.3,9,N,0
42.5032,19.3511,324,1.1,1,2022-07-16,2039,Terra,MODIS,100,6.03,296.3,22.1,N,0
42.4923,19.3396,315.4,1.1,1,2022-07-16,2039,Terra,MODIS,91,6.03,296.6,13.1,N,0
42.4961,19.3431,303.4,1,1,2022-07-17,0045,Aqua,MODIS,55,6.03,293.4,4.8,N,0
42.9219,18.9724,304.2,1.1,1,2022-07-17,0045,Aqua,MODIS,59,6.03,289.6,7.8,N,0
42.9098,18.9783,311,2.9,1.6,2022-07-17,1016,Terra,MODIS,36,6.03,295.1,31.2,D,0
42.9124,18.9725,346.5,1,1,2022-07-17,1151,Aqua,MODIS,93,6.03,304.7,47.3,D,0
42.9106,18.9604,323.4,1,1,2022-07-17,1151,Aqua,MODIS,65,6.03,303.8,12.4,D,0
42.4977,19.2574,320.7,1.1,1,2022-07-18,0921,Terra,MODIS,64,6.03,310.4,7.9,D,0
42.9104,18.9682,337.7,1.1,1.1,2022-07-18,0921,Terra,MODIS,88,6.03,304.3,38.2,D,0
42.9082,18.9632,318.2,2.8,1.6,2022-07-18,1234,Aqua,MODIS,66,6.03,302.2,47.6,D,0
42.9222,18.9721,318.2,1,1,2022-07-18,2027,Terra,MODIS,96,6.03,289.6,17.6,N,0
42.4047,19.3481,308.9,1,1,2022-07-18,2027,Terra,MODIS,76,6.03,296.6,6.3,N,0
42.9143,18.9807,314.9,1,1,2022-07-18,2027,Terra,MODIS,90,6.03,289.6,13.9,N,0
42.9124,18.9683,301.7,1,1,2022-07-18,2027,Terra,MODIS,27,6.03,290.2,4.6,N,0
42.9203,18.9597,303.8,1,1,2022-07-18,2027,Terra,MODIS,57,6.03,290,6.5,N,0
42.9184,18.9798,302.7,1.5,1.2,2022-07-19,0032,Aqua,MODIS,51,6.03,286.9,12.1,N,0
42.9067,18.9863,314.7,2,1.4,2022-07-19,1003,Terra,MODIS,20,6.03,299.9,20.9,D,0
42.9163,18.9815,321.4,2,1.4,2022-07-19,1003,Terra,MODIS,70,6.03,298.6,40.3,D,0
42.9192,18.9881,317.7,2,1.4,2022-07-19,1003,Terra,MODIS,50,6.03,296.5,30.3,D,0
42.9086,18.9857,334.7,1.2,1.1,2022-07-19,1139,Aqua,MODIS,85,6.03,303,34.3,D,0
42.8053,19.039,329.6,1.2,1.1,2022-07-19,1139,Aqua,MODIS,81,6.03,307.8,21.4,D,0
42.906,18.9709,325,1.2,1.1,2022-07-19,1139,Aqua,MODIS,72,6.03,306.8,18.5,D,0
42.9077,18.9643,303.1,2.6,1.5,2022-07-19,2110,Terra,MODIS,53,6.03,289.6,24,N,0
42.9092,18.9923,301.4,2.6,1.5,2022-07-19,2110,Terra,MODIS,38,6.03,287.9,21.3,N,0
42.9038,18.9706,320.6,1.5,1.2,2022-07-20,0908,Terra,MODIS,70,6.03,305.7,19.8,D,0
42.9047,18.9504,324.8,1.8,1.3,2022-07-20,1221,Aqua,MODIS,44,6.03,305.5,27.8,D,0
42.9065,18.9717,325.3,1.8,1.3,2022-07-20,1221,Aqua,MODIS,63,6.03,306.7,32.2,D,0
42.9042,18.9558,319.6,1.7,1.3,2022-07-21,1126,Aqua,MODIS,54,6.03,308,15.6,D,0
42.6673,18.951,322.5,1.7,1.3,2022-07-21,1126,Aqua,MODIS,65,6.03,306.5,22.7,D,0
42.6636,18.9335,318.8,1.7,1.3,2022-07-21,1126,Aqua,MODIS,59,6.03,304.1,16.5,D,0
42.6728,18.9354,327.2,1.2,1.1,2022-07-22,1208,Aqua,MODIS,54,6.03,307.3,16.1,D,0
42.566,19.078,325.9,1.3,1.1,2022-07-22,1208,Aqua,MODIS,63,6.03,312.5,11.1,D,0
42.5676,19.0928,325.9,1.3,1.1,2022-07-22,1208,Aqua,MODIS,60,6.03,312.2,10.3,D,0
42.6719,18.9653,310,1.8,1.3,2022-07-22,2002,Terra,MODIS,52,6.03,296.2,15.6,N,0
42.6683,18.9483,317.1,1.8,1.3,2022-07-22,2002,Terra,MODIS,94,6.03,294.9,30.2,N,0
42.6797,18.9436,312.7,1.8,1.3,2022-07-22,2002,Terra,MODIS,40,6.03,295.7,20.2,N,0
42.6783,18.9579,319.7,1.8,1.3,2022-07-22,2002,Terra,MODIS,96,6.03,297,33.4,N,0
42.6747,18.9412,313.6,1.8,1.3,2022-07-22,2002,Terra,MODIS,42,6.03,294.6,22,N,0
42.6861,18.9364,308,1.8,1.3,2022-07-22,2002,Terra,MODIS,51,6.03,294.5,14.7,N,0
42.5849,19.4487,316.7,1.1,1,2022-07-23,0939,Terra,MODIS,54,6.03,303.1,8,D,0
42.6562,18.9625,328.5,1.1,1,2022-07-23,0939,Terra,MODIS,71,6.03,307.6,15.2,D,0
42.6584,18.949,336.3,1.1,1,2022-07-23,0939,Terra,MODIS,86,6.03,307.3,27.4,D,0
42.6514,18.9352,325.5,2.5,1.5,2022-07-23,1113,Aqua,MODIS,70,6.03,302.1,53.4,D,0
42.657,18.9591,320.1,2.5,1.5,2022-07-23,1113,Aqua,MODIS,43,6.03,304.3,30.9,D,0
42.6501,18.9592,324.5,2.5,1.5,2022-07-23,1113,Aqua,MODIS,67,6.03,304.4,46.3,D,0
42.6441,18.9346,321.6,2.5,1.5,2022-07-23,1113,Aqua,MODIS,35,6.03,301.7,35,D,0
42.6495,18.9548,317.2,1.2,1.1,2022-07-23,2045,Terra,MODIS,95,6.03,296.5,16.5,N,0
42.6865,18.9319,308.2,1.2,1.1,2022-07-23,2045,Terra,MODIS,22,6.03,294.5,7.9,N,0
42.6899,18.9413,307.3,1.2,1.1,2022-07-23,2045,Terra,MODIS,67,6.03,296.2,8.1,N,0
42.9331,18.9496,322.9,1.2,1.1,2022-07-23,2045,Terra,MODIS,100,6.03,292.4,26.9,N,0
42.4998,19.074,307.2,1.2,1.1,2022-07-23,2045,Terra,MODIS,71,6.03,297.1,6.6,N,0
42.6581,18.9401,307.2,1,1,2022-07-24,0049,Aqua,MODIS,21,6.03,291.3,6.8,N,0
42.5118,19.0601,314.6,3.4,1.7,2022-07-24,0843,Terra,MODIS,57,6.03,300.7,29.6,D,0
42.653,18.9539,316.4,3.5,1.8,2022-07-24,0843,Terra,MODIS,62,6.03,301.5,38.1,D,0
42.5033,19.0662,321.6,3.7,1.8,2022-07-24,1021,Terra,MODIS,69,6.03,300.7,70.6,D,0
42.5114,19.0646,317.7,3.7,1.8,2022-07-24,1021,Terra,MODIS,59,6.03,300.6,49.7,D,0
42.5018,19.0617,343,1,1,2022-07-24,1156,Aqua,MODIS,90,6.03,313.5,35,D,0
42.4945,19.0762,329.9,1,1,2022-07-24,1156,Aqua,MODIS,77,6.03,312.2,14.5,D,0
42.4928,19.0639,331.7,1,1,2022-07-24,1156,Aqua,MODIS,80,6.03,309.8,17.1,D,0
42.5001,19.0495,325,1,1,2022-07-24,1156,Aqua,MODIS,57,6.03,310.3,9.4,D,0
42.636,18.9648,337.5,1,1,2022-07-24,1156,Aqua,MODIS,87,6.03,306.1,26.7,D,0
42.6466,18.975,322.9,1,1,2022-07-24,1156,Aqua,MODIS,62,6.03,301.3,7.4,D,0
42.6449,18.9626,338.3,1,1,2022-07-24,1156,Aqua,MODIS,87,6.03,307.3,27.4,D,0
42.6432,18.9502,340.7,1,1,2022-07-24,1156,Aqua,MODIS,89,6.03,306.4,31.2,D,0
42.6504,18.9357,344.9,1,1,2022-07-24,1156,Aqua,MODIS,92,6.03,304.6,40,D,0
42.6769,18.9222,321.3,1,1,2022-07-24,1156,Aqua,MODIS,51,6.03,302.5,10.5,D,0
42.6875,18.9321,317.8,1,1,2022-07-24,1156,Aqua,MODIS,25,6.03,301.7,6.2,D,0
42.643,18.9782,331.1,1,1,2022-07-25,0926,Terra,MODIS,80,6.03,309.4,17,D,0
42.502,19.0644,324,1,1,2022-07-25,0926,Terra,MODIS,58,6.03,309.2,9.5,D,0
42.5063,19.0355,310.6,1,1,2022-07-25,2033,Terra,MODIS,80,6.03,294.1,7.9,N,0
42.9276,18.9458,302.5,1,1,2022-07-25,2033,Terra,MODIS,50,6.03,292.4,4.9,N,0
42.4991,19.0499,306.4,1,1,2022-07-25,2033,Terra,MODIS,51,6.03,295.5,4.7,N,0
42.508,19.0476,308.4,1,1,2022-07-25,2033,Terra,MODIS,66,6.03,295.5,6.1,N,0
42.5064,19.038,336.4,1.1,1,2022-07-26,1143,Aqua,MODIS,78,6.03,306,28.4,D,0
42.4973,19.041,340.9,1.1,1,2022-07-26,1143,Aqua,MODIS,89,6.03,308.3,36.1,D,0
42.5127,19.0276,326.7,1.3,1.1,2022-07-27,0914,Terra,MODIS,77,6.03,304.3,20,D,0
42.4995,19.056,326.1,1.3,1.1,2022-07-27,0914,Terra,MODIS,77,6.03,305.5,17.3,D,0
42.5099,19.0391,330.9,2.1,1.4,2022-07-27,1226,Aqua,MODIS,72,6.03,297.9,66.5,D,0
42.5078,19.0104,328.5,2.1,1.4,2022-07-27,1226,Aqua,MODIS,68,6.03,296.6,59.8,D,0
42.6541,18.5598,339,1,1,2022-08-01,0932,Terra,MODIS,89,6.03,301.9,35.3,D,0
42.6523,18.5718,343.7,1,1,2022-08-01,0932,Terra,MODIS,92,6.03,304.5,43.5,D,0
42.6612,18.5741,319.5,1,1,2022-08-01,0932,Terra,MODIS,63,6.03,302.3,10,D,0
